gene_id,symbol,biotype,logFC,logCPM,F,PValue,FDR,regulation
ENSG00000138646,HERC5,protein_coding,5.63864060847175,4.87220586399519,163.564812533611,1.85867458128643e-10,1.0311657187354e-08,Up
ENSG00000136514,RTP4,protein_coding,5.61038199986281,3.46642234095956,83.6045878471457,3.3083703915416e-08,6.05868874452853e-07,Up
ENSG00000154451,GBP5,protein_coding,5.53230442779913,5.42442479731216,78.3435711100452,5.75921072015829e-08,9.27666414924421e-07,Up
ENSG00000157601,MX1,protein_coding,5.2090199552775,8.46012024630242,341.488875025903,3.93848374067997e-13,1.28257579207361e-10,Up
ENSG00000183486,MX2,protein_coding,5.09570143942895,4.89307916601408,31.6418663392811,2.47351804795324e-05,0.000143404933154554,Up
ENSG00000130303,BST2,protein_coding,4.98100683724001,6.86140194080988,118.829273984636,2.39586534074682e-09,7.29472821227386e-08,Up
ENSG00000186007,LEMD1,protein_coding,4.96885704170712,4.20731207352754,144.713924628958,4.51577421977208e-10,2.01328267298172e-08,Up
ENSG00000129226,CD68,protein_coding,4.92198741521106,5.6028966054326,16.0657138958804,0.00082823216075881,0.00282360440786686,Up
ENSG00000185885,IFITM1,protein_coding,4.90928022687148,9.18377181384526,118.963057212596,2.37477550650823e-09,7.26002797703946e-08,Up
ENSG00000132530,XAF1,protein_coding,4.67537948046099,4.20912711348809,80.110366372824,4.87797552664689e-08,8.15536533361276e-07,Up
ENSG00000133106,EPSTI1,protein_coding,4.64574812787195,4.91062521598985,79.0984720629128,5.36509685224504e-08,8.82127489525812e-07,Up
ENSG00000162772,ATF3,protein_coding,4.59775620833378,7.74826568528377,620.518061416052,1.83819293896845e-15,2.75361302257474e-12,Up
ENSG00000100292,HMOX1,protein_coding,4.56071384328298,8.15907793607759,88.0545698914669,2.40878624657384e-08,4.69838775698909e-07,Up
ENSG00000184557,SOCS3,protein_coding,4.54900911754808,7.17309811915535,83.7992160817589,3.4927840044532e-08,6.32052488983777e-07,Up
ENSG00000130775,THEMIS2,protein_coding,4.52842012987921,3.98236304563596,115.613077613029,2.71762875224051e-09,8.00636939621318e-08,Up
ENSG00000184979,USP18,protein_coding,4.431063139845,5.40067583012617,160.872616168224,2.12706515537064e-10,1.12990907898766e-08,Up
ENSG00000196611,MMP1,protein_coding,4.36618387667798,3.71795529799588,41.3799555090821,4.69653252417059e-06,3.6190358648187e-05,Up
ENSG00000138642,HERC6,protein_coding,4.36290380317929,5.77876424873307,146.688350876746,4.48586795746913e-10,2.01192520966729e-08,Up
ENSG00000137959,IFI44L,protein_coding,4.36128697843035,6.60219877701987,170.361355357732,1.33390592080239e-10,8.32579612234159e-09,Up
ENSG00000115267,IFIH1,protein_coding,4.26762884793604,5.66015445334409,130.919834947458,1.11398478578725e-09,4.03079519108527e-08,Up
ENSG00000121858,TNFSF10,protein_coding,4.1758857110145,5.81564228597932,31.4104791983705,2.58252288738575e-05,0.000148907593737639,Up
ENSG00000231721,LINC-PINT,lncRNA,4.02092668642073,3.93570294811661,123.004498568631,1.66376028496613e-09,5.48967600634198e-08,Up
ENSG00000111331,OAS3,protein_coding,3.99751537195223,5.95042113226793,149.68555756897,3.8114302289959e-10,1.80506174269039e-08,Up
ENSG00000200320,SNORA63,snoRNA,3.96065744165803,4.75699936110106,7.34488212502909,0.0143614382396483,0.032093761522281,Up
ENSG00000072571,HMMR,protein_coding,3.92491529816745,3.47273139542956,119.598536042738,2.07899140078097e-09,6.51533288361903e-08,Up
ENSG00000272275,,lncRNA,3.91547016680927,3.76351505862857,104.656754565086,5.92922107385037e-09,1.50541918112337e-07,Up
ENSG00000104419,NDRG1,protein_coding,3.91140775166771,7.07898145556927,97.1433115064701,1.14294550911315e-08,2.55542145171865e-07,Up
ENSG00000025708,TYMP,protein_coding,3.78763926497745,3.64536517984968,54.0978240432507,7.66322382637484e-07,8.03887205315792e-06,Up
ENSG00000136235,GPNMB,protein_coding,3.7295403735989,6.87549366012821,16.2069256045966,0.00079647798393928,0.00274281383894492,Up
ENSG00000259052,,lncRNA,3.69468800337987,3.88934694520416,37.2499974077327,9.22899378739297e-06,6.34175811629113e-05,Up
ENSG00000105835,NAMPT,protein_coding,3.66037913784179,8.49750423804192,310.688227997946,8.63710458109308e-13,2.0216222910121e-10,Up
ENSG00000188313,PLSCR1,protein_coding,3.64170162621932,7.23762277690643,212.508605825788,2.15771133846131e-11,1.98761438241405e-09,Up
ENSG00000121769,FABP3,protein_coding,3.61831518809893,4.35120546430236,30.7444642716033,2.92730061872314e-05,0.000165600314457978,Up
ENSG00000073756,PTGS2,protein_coding,3.60363838536175,3.77502991391242,24.1161388467351,0.000113444876701546,0.00051685044190668,Up
ENSG00000159399,HK2,protein_coding,3.59868375858963,4.90557942440872,199.872095060288,3.32463007894272e-11,2.82971355582739e-09,Up
ENSG00000221963,APOL6,protein_coding,3.59586703971945,4.76796305548111,98.7444204205468,1.00850260736459e-08,2.338602021412e-07,Up
ENSG00000141574,SECTM1,protein_coding,3.5878569662469,4.84153381430271,43.0427523041044,3.69561721315526e-06,2.95728343232189e-05,Up
ENSG00000151136,BTBD11,protein_coding,3.5094134702036,3.8678119858481,144.50973067157,4.56768577452278e-10,2.02437671308731e-08,Up
ENSG00000289316,,lncRNA,3.49629069135955,5.50658064262147,87.4376267189683,2.53970683779456e-08,4.90638784161127e-07,Up
ENSG00000099194,SCD,protein_coding,3.49538904380102,8.66875177653294,537.93217551839,6.45153786559143e-15,6.90314551618283e-12,Up
ENSG00000248323,LUCAT1,lncRNA,3.49359393876425,3.61972233666651,80.9458716660535,4.21570135321869e-08,7.30930865004893e-07,Up
ENSG00000006210,CX3CL1,protein_coding,3.48932893884502,4.86028678960475,65.1597999258909,2.19516558643992e-07,2.8396874339266e-06,Up
ENSG00000107201,DDX58,protein_coding,3.47740373090691,6.97086766320272,112.415075970915,3.69956760610362e-09,1.00035239601863e-07,Up
ENSG00000168394,TAP1,protein_coding,3.46392087050487,8.14915438482039,160.094280727083,2.21249039248118e-10,1.16701077744254e-08,Up
ENSG00000151790,TDO2,protein_coding,3.45383855995849,3.67388071094118,194.71947639025,3.94603001850349e-11,3.17803922995603e-09,Up
ENSG00000135473,PAN2,protein_coding,3.43967510815486,7.37408860702807,180.404893230239,8.34671612413839e-11,5.91270126075176e-09,Up
ENSG00000140105,WARS1,protein_coding,3.404503922856,10.4267863636355,108.744463368271,4.79061104797713e-09,1.25023263935013e-07,Up
ENSG00000186480,INSIG1,protein_coding,3.40261846948188,6.73002186923782,188.701083177041,5.76765323267504e-11,4.36360835482182e-09,Up
ENSG00000068079,IFI35,protein_coding,3.39134131788236,6.04016778785248,115.900290982469,2.91402250557613e-09,8.33550505961675e-08,Up
ENSG00000126709,IFI6,protein_coding,3.38260115085732,8.08620173706197,72.0472889312525,1.06435717271626e-07,1.53779221108424e-06,Up
ENSG00000125347,IRF1,protein_coding,3.36925750554586,6.96033478951458,287.236538463437,1.61494348126446e-12,2.87998254158828e-10,Up
ENSG00000130164,LDLR,protein_coding,3.36068445316569,6.11073442343768,992.05540399547,2.88096688749835e-17,2.15784419873626e-13,Up
ENSG00000137965,IFI44,protein_coding,3.30366837970986,6.84024437868155,233.219759004154,9.78281620616787e-12,1.11020141491208e-09,Up
ENSG00000143333,RGS16,protein_coding,3.29688140826368,5.88051101987751,79.0643033894411,5.38227320044454e-08,8.82127489525812e-07,Up
ENSG00000112096,SOD2,protein_coding,3.28528247729381,8.64018568873445,138.055540199146,7.29692936963277e-10,2.93838714938438e-08,Up
ENSG00000101347,SAMHD1,protein_coding,3.19855337838736,6.10431938897726,144.976793177682,4.92988963382862e-10,2.15934931914482e-08,Up
ENSG00000137033,IL33,protein_coding,3.1670496025089,3.68618887806584,23.926978794576,0.000116885295754029,0.000530910166887615,Up
ENSG00000141682,PMAIP1,protein_coding,3.16635547150164,7.53336223185012,74.7297249698131,8.15098508113155e-08,1.23086448100152e-06,Up
ENSG00000173193,PARP14,protein_coding,3.15128581288242,6.57279036953637,153.409446511468,3.12555382931599e-10,1.56069321210512e-08,Up
ENSG00000135899,SP110,protein_coding,3.13194495155109,6.19904946380098,112.743319709326,3.61634399391677e-09,9.81391902696978e-08,Up
ENSG00000246339,EXTL3-AS1,lncRNA,3.12485792803975,3.63649490985307,71.0688471274734,1.10321906776205e-07,1.58600975384601e-06,Up
ENSG00000156510,HKDC1,protein_coding,3.07390879773952,3.30199220801881,25.7089045279679,7.83739072935571e-05,0.000376054174009445,Up
ENSG00000168961,LGALS9,protein_coding,3.05379199100349,5.72594865611408,61.2080665725808,3.42004130862254e-07,4.09857750425325e-06,Up
ENSG00000137628,DDX60,protein_coding,3.04449238107109,4.65641730097899,127.169929977976,1.33516143106022e-09,4.60437051645337e-08,Up
ENSG00000163840,DTX3L,protein_coding,3.04280407881027,6.16834434958871,348.09459743742,2.85162016027984e-13,1.12413868423663e-10,Up
ENSG00000120217,CD274,protein_coding,3.00865345548138,7.3846062266106,49.6038583201282,1.4516512421742e-06,1.36507863869153e-05,Up
ENSG00000116741,RGS2,protein_coding,3.00651128143527,5.45237840884968,57.4737965166079,5.31142296166712e-07,5.96440149668466e-06,Up
ENSG00000164171,ITGA2,protein_coding,2.95907210946002,5.89458173686707,88.4831653719081,2.32225390682087e-08,4.57728467423378e-07,Up
ENSG00000130589,HELZ2,protein_coding,2.94873825031631,5.49005574730344,103.914775082071,6.81052080184226e-09,1.68235338325963e-07,Up
ENSG00000162490,DRAXIN,protein_coding,2.94382206290939,5.25488904070233,248.062960483918,5.16733540986728e-12,7.01434671858133e-10,Up
ENSG00000122877,EGR2,protein_coding,2.91151619757316,3.87389302409089,48.1022477920758,1.70305742697026e-06,1.55569804546644e-05,Up
